Time,txNext,highestSeq,unackSeq,rxNext,rxAvailable,rxTotal,cwnd,rWnd,ssThresh,state
+10004319.0ns,0,0,0,0,0,131072,1,0,65535,LISTEN
+10004319.0ns,,,,,,,,,,SYN_RCVD
+130574075.0ns,,,,,536,,,,
+130574075.0ns,,,,,,0,,,
+130574075.0ns,,,,,0,,,,
+130621915.0ns,,,,,,536,,,
+130621915.0ns,,,,668171508,,,,,
+130621915.0ns,,,,,536,,,,
+130621915.0ns,,,,,,0,,,
+130621915.0ns,,,,,0,,,,
+130669435.0ns,,,,,,536,,,
+130669435.0ns,,,,668172044,,,,,
+130669435.0ns,,,,,536,,,,
+130669435.0ns,,,,,,0,,,
+130669435.0ns,,,,,0,,,,
+130717275.0ns,,,,,,536,,,
+130717275.0ns,,,,668172580,,,,,
+130717275.0ns,,,,,536,,,,
+130717275.0ns,,,,,,0,,,
+130717275.0ns,,,,,0,,,,
+130765115.0ns,,,,,,536,,,
+130765115.0ns,,,,668173116,,,,,
+130765115.0ns,,,,,536,,,,
+130765115.0ns,,,,,,0,,,
+130765115.0ns,,,,,0,,,,
+130812635.0ns,,,,,,536,,,
+130812635.0ns,,,,668173652,,,,,
+130812635.0ns,,,,,536,,,,
+130812635.0ns,,,,,,0,,,
+130812635.0ns,,,,,0,,,,
+130860475.0ns,,,,,,536,,,
+130860475.0ns,,,,668174188,,,,,
+130860475.0ns,,,,,536,,,,
+130860475.0ns,,,,,,0,,,
+130860475.0ns,,,,,0,,,,
+130908315.0ns,,,,,,536,,,
+130908315.0ns,,,,668174724,,,,,
+130908315.0ns,,,,,536,,,,
+130908315.0ns,,,,,,0,,,
+130908315.0ns,,,,,0,,,,
+130955835.0ns,,,,,,536,,,
+130955835.0ns,,,,668175260,,,,,
+130955835.0ns,,,,,536,,,,
+130955835.0ns,,,,,,0,,,
+130955835.0ns,,,,,0,,,,
+131003355.0ns,,,,,,536,,,
+131003355.0ns,,,,668175796,,,,,
+131003355.0ns,,,,,536,,,,
+131003355.0ns,,,,,,0,,,
+131003355.0ns,,,,,0,,,,
+131050875.0ns,,,,,,536,,,
+131050875.0ns,,,,668176332,,,,,
+131050875.0ns,,,,,536,,,,
+131050875.0ns,,,,,,0,,,
+131050875.0ns,,,,,0,,,,
+131098715.0ns,,,,,,536,,,
+131098715.0ns,,,,668176868,,,,,
+131098715.0ns,,,,,536,,,,
+131098715.0ns,,,,,,0,,,
+131098715.0ns,,,,,0,,,,
+131146235.0ns,,,,,,536,,,
+131146235.0ns,,,,668177404,,,,,
+131146235.0ns,,,,,536,,,,
+131146235.0ns,,,,,,0,,,
+131146235.0ns,,,,,0,,,,
+131194075.0ns,,,,,,536,,,
+131194075.0ns,,,,668177940,,,,,
+131194075.0ns,,,,,536,,,,
+131194075.0ns,,,,,,0,,,
+131194075.0ns,,,,,0,,,,
+131241595.0ns,,,,,,536,,,
+131241595.0ns,,,,668178476,,,,,
+131241595.0ns,,,,,536,,,,
+131241595.0ns,,,,,,0,,,
+131241595.0ns,,,,,0,,,,
+131289435.0ns,,,,,,536,,,
+131289435.0ns,,,,668179012,,,,,
+131289435.0ns,,,,,536,,,,
+131289435.0ns,,,,,,0,,,
+131289435.0ns,,,,,0,,,,
+131336955.0ns,,,,,,536,,,
+131336955.0ns,,,,668179548,,,,,
+131336955.0ns,,,,,536,,,,
+131336955.0ns,,,,,,0,,,
+131336955.0ns,,,,,0,,,,
+131384795.0ns,,,,,,536,,,
+131384795.0ns,,,,668180084,,,,,
+131384795.0ns,,,,,536,,,,
+131384795.0ns,,,,,,0,,,
+131384795.0ns,,,,,0,,,,
+131432315.0ns,,,,,,536,,,
+131432315.0ns,,,,668180620,,,,,
+131432315.0ns,,,,,536,,,,
+131432315.0ns,,,,,,0,,,
+131432315.0ns,,,,,0,,,,
+150383036.0ns,,,,,,536,,,
+150383036.0ns,,,,668181156,,,,,
+150383036.0ns,,,,,536,,,,
+150383036.0ns,,,,,,0,,,
+150383036.0ns,,,,,0,,,,
+150430556.0ns,,,,,,536,,,
+150430556.0ns,,,,668181692,,,,,
+150430556.0ns,,,,,536,,,,
+150430556.0ns,,,,,,0,,,
+150430556.0ns,,,,,0,,,,
+150478396.0ns,,,,,,536,,,
+150478396.0ns,,,,668182228,,,,,
+150478396.0ns,,,,,536,,,,
+150478396.0ns,,,,,,0,,,
+150478396.0ns,,,,,0,,,,
+150526236.0ns,,,,,,536,,,
+150526236.0ns,,,,668182764,,,,,
+150526236.0ns,,,,,536,,,,
+150526236.0ns,,,,,,0,,,
+150526236.0ns,,,,,0,,,,
+150573756.0ns,,,,,,536,,,
+150573756.0ns,,,,668183300,,,,,
+150573756.0ns,,,,,536,,,,
+150573756.0ns,,,,,,0,,,
+150573756.0ns,,,,,0,,,,
+150621596.0ns,,,,,,536,,,
+150621596.0ns,,,,668183836,,,,,
+150621596.0ns,,,,,536,,,,
+150621596.0ns,,,,,,0,,,
+150621596.0ns,,,,,0,,,,
+150669116.0ns,,,,,,536,,,
+150669116.0ns,,,,668184372,,,,,
+150669116.0ns,,,,,536,,,,
+150669116.0ns,,,,,,0,,,
+150669116.0ns,,,,,0,,,,
+150717915.0ns,,,,,,536,,,
+150717915.0ns,,,,668184908,,,,,
+150717915.0ns,,,,,536,,,,
+150717915.0ns,,,,,,0,,,
+150717915.0ns,,,,,0,,,,
+150765755.0ns,,,,,,536,,,
+150765755.0ns,,,,668185444,,,,,
+150765755.0ns,,,,,536,,,,
+150765755.0ns,,,,,,0,,,
+150765755.0ns,,,,,0,,,,
+150813275.0ns,,,,,,536,,,
+150813275.0ns,,,,668185980,,,,,
+150813275.0ns,,,,,536,,,,
+150813275.0ns,,,,,,0,,,
+150813275.0ns,,,,,0,,,,
+150861115.0ns,,,,,,536,,,
+150861115.0ns,,,,668186516,,,,,
+150861115.0ns,,,,,536,,,,
+150861115.0ns,,,,,,0,,,
+150861115.0ns,,,,,0,,,,
+150908635.0ns,,,,,,536,,,
+150908635.0ns,,,,668187052,,,,,
+150908635.0ns,,,,,536,,,,
+150908635.0ns,,,,,,0,,,
+150908635.0ns,,,,,0,,,,
+150956475.0ns,,,,,,536,,,
+150956475.0ns,,,,668187588,,,,,
+150956475.0ns,,,,,536,,,,
+150956475.0ns,,,,,,0,,,
+150956475.0ns,,,,,0,,,,
+151003995.0ns,,,,,,536,,,
+151003995.0ns,,,,668188124,,,,,
+151003995.0ns,,,,,536,,,,
+151003995.0ns,,,,,,0,,,
+151003995.0ns,,,,,0,,,,
+151051515.0ns,,,,,,536,,,
+151051515.0ns,,,,668188660,,,,,
+151051515.0ns,,,,,536,,,,
+151051515.0ns,,,,,,0,,,
+151051515.0ns,,,,,0,,,,
+151099355.0ns,,,,,,536,,,
+151099355.0ns,,,,668189196,,,,,
+151099355.0ns,,,,,536,,,,
+151099355.0ns,,,,,,0,,,
+151099355.0ns,,,,,0,,,,
+151147195.0ns,,,,,,536,,,
+151147195.0ns,,,,668189732,,,,,
+151147195.0ns,,,,,536,,,,
+151147195.0ns,,,,,,0,,,
+151147195.0ns,,,,,0,,,,
+151194715.0ns,,,,,,536,,,
+151194715.0ns,,,,668190268,,,,,
+151194715.0ns,,,,,536,,,,
+151194715.0ns,,,,,,0,,,
+151194715.0ns,,,,,0,,,,
+151242555.0ns,,,,,,536,,,
+151242555.0ns,,,,668190804,,,,,
+151242555.0ns,,,,,536,,,,
+151242555.0ns,,,,,,0,,,
+151242555.0ns,,,,,0,,,,
+151290075.0ns,,,,,,536,,,
+151290075.0ns,,,,668191340,,,,,
+151290075.0ns,,,,,536,,,,
+151290075.0ns,,,,,,0,,,
+151290075.0ns,,,,,0,,,,
+151337595.0ns,,,,,,536,,,
+151337595.0ns,,,,668191876,,,,,
+151337595.0ns,,,,,536,,,,
+151337595.0ns,,,,,,0,,,
+151337595.0ns,,,,,0,,,,
+151385435.0ns,,,,,,536,,,
+151385435.0ns,,,,668192412,,,,,
+151385435.0ns,,,,,536,,,,
+151385435.0ns,,,,,,0,,,
+151385435.0ns,,,,,0,,,,
+151432955.0ns,,,,,,536,,,
+151432955.0ns,,,,668192948,,,,,
+151432955.0ns,,,,,536,,,,
+151432955.0ns,,,,,,0,,,
+151432955.0ns,,,,,0,,,,
+151480475.0ns,,,,,,536,,,
+151480475.0ns,,,,668193484,,,,,
+151480475.0ns,,,,,536,,,,
+151480475.0ns,,,,,,0,,,
+151480475.0ns,,,,,0,,,,
+151528315.0ns,,,,,,536,,,
+151528315.0ns,,,,668194020,,,,,
+151528315.0ns,,,,,536,,,,
+151528315.0ns,,,,,,0,,,
+151528315.0ns,,,,,0,,,,
+151575835.0ns,,,,,,536,,,
+151575835.0ns,,,,668194556,,,,,
+151575835.0ns,,,,,536,,,,
+151575835.0ns,,,,,,0,,,
+151575835.0ns,,,,,0,,,,
+151623675.0ns,,,,,,536,,,
+151623675.0ns,,,,668195092,,,,,
+151623675.0ns,,,,,536,,,,
+151623675.0ns,,,,,,0,,,
+151623675.0ns,,,,,0,,,,
+151671195.0ns,,,,,,536,,,
+151671195.0ns,,,,668195628,,,,,
+151671195.0ns,,,,,536,,,,
+151671195.0ns,,,,,,0,,,
+151671195.0ns,,,,,0,,,,
+151719035.0ns,,,,,,536,,,
+151719035.0ns,,,,668196164,,,,,
+151719035.0ns,,,,,536,,,,
+151719035.0ns,,,,,,0,,,
+151719035.0ns,,,,,0,,,,
+151766555.0ns,,,,,,536,,,
+151766555.0ns,,,,668196700,,,,,
+151766555.0ns,,,,,536,,,,
+151766555.0ns,,,,,,0,,,
+151766555.0ns,,,,,0,,,,
+151814395.0ns,,,,,,536,,,
+151814395.0ns,,,,668197236,,,,,
+151814395.0ns,,,,,536,,,,
+151814395.0ns,,,,,,0,,,
+151814395.0ns,,,,,0,,,,
+151861915.0ns,,,,,,536,,,
+151861915.0ns,,,,668197772,,,,,
+151861915.0ns,,,,,536,,,,
+151861915.0ns,,,,,,0,,,
+151861915.0ns,,,,,0,,,,
+151909755.0ns,,,,,,536,,,
+151909755.0ns,,,,668198308,,,,,
+151909755.0ns,,,,,536,,,,
+151909755.0ns,,,,,,0,,,
+151909755.0ns,,,,,0,,,,
+151957275.0ns,,,,,,536,,,
+151957275.0ns,,,,668198844,,,,,
+151957275.0ns,,,,,536,,,,
+151957275.0ns,,,,,,0,,,
+151957275.0ns,,,,,0,,,,
+152005115.0ns,,,,,,536,,,
+152005115.0ns,,,,668199380,,,,,
+152005115.0ns,,,,,536,,,,
+152005115.0ns,,,,,,0,,,
+152005115.0ns,,,,,0,,,,
+152052635.0ns,,,,,,536,,,
+152052635.0ns,,,,668199916,,,,,
+152052635.0ns,,,,,536,,,,
+152052635.0ns,,,,,,0,,,
+152052635.0ns,,,,,0,,,,
+152100475.0ns,,,,,,536,,,
+152100475.0ns,,,,668200452,,,,,
+152100475.0ns,,,,,536,,,,
+152100475.0ns,,,,,,0,,,
+152100475.0ns,,,,,0,,,,
+152147995.0ns,,,,,,536,,,
+152147995.0ns,,,,668200988,,,,,
+152147995.0ns,,,,,536,,,,
+152147995.0ns,,,,,,0,,,
+152147995.0ns,,,,,0,,,,
+152195835.0ns,,,,,,536,,,
+152195835.0ns,,,,668201524,,,,,
+152195835.0ns,,,,,536,,,,
+152195835.0ns,,,,,,0,,,
+152195835.0ns,,,,,0,,,,
+152243355.0ns,,,,,,536,,,
+152243355.0ns,,,,668202060,,,,,
+152243355.0ns,,,,,536,,,,
+152243355.0ns,,,,,,0,,,
+152243355.0ns,,,,,0,,,,
+152291195.0ns,,,,,,536,,,
+152291195.0ns,,,,668202596,,,,,
+152291195.0ns,,,,,536,,,,
+152291195.0ns,,,,,,0,,,
+152291195.0ns,,,,,0,,,,
+152338715.0ns,,,,,,536,,,
+152338715.0ns,,,,668203132,,,,,
+152338715.0ns,,,,,536,,,,
+152338715.0ns,,,,,,0,,,
+152338715.0ns,,,,,0,,,,
+152386555.0ns,,,,,,536,,,
+152386555.0ns,,,,668203668,,,,,
+152386555.0ns,,,,,536,,,,
+152386555.0ns,,,,,,0,,,
+152386555.0ns,,,,,0,,,,
+152434075.0ns,,,,,,536,,,
+152434075.0ns,,,,668204204,,,,,
+152434075.0ns,,,,,536,,,,
+152434075.0ns,,,,,,0,,,
+152434075.0ns,,,,,0,,,,
+152481915.0ns,,,,,,536,,,
+152481915.0ns,,,,668204740,,,,,
+152481915.0ns,,,,,536,,,,
+152481915.0ns,,,,,,0,,,
+152481915.0ns,,,,,0,,,,
+152529435.0ns,,,,,,536,,,
+152529435.0ns,,,,668205276,,,,,
+152529435.0ns,,,,,536,,,,
+152529435.0ns,,,,,,0,,,
+152529435.0ns,,,,,0,,,,
+152577275.0ns,,,,,,536,,,
+152577275.0ns,,,,668205812,,,,,
+152577275.0ns,,,,,536,,,,
+152577275.0ns,,,,,,0,,,
+152577275.0ns,,,,,0,,,,
+152624795.0ns,,,,,,536,,,
+152624795.0ns,,,,668206348,,,,,
+152624795.0ns,,,,,536,,,,
+152624795.0ns,,,,,,0,,,
+152624795.0ns,,,,,0,,,,
+170434876.0ns,,,,,,536,,,
+170434876.0ns,,,,668206884,,,,,
+170434876.0ns,,,,,536,,,,
+170434876.0ns,,,,,,0,,,
+170434876.0ns,,,,,0,,,,
+170482396.0ns,,,,,,536,,,
+170482396.0ns,,,,668207420,,,,,
+170482396.0ns,,,,,536,,,,
+170482396.0ns,,,,,,0,,,
+170482396.0ns,,,,,0,,,,
+170530236.0ns,,,,,,536,,,
+170530236.0ns,,,,668207956,,,,,
+170530236.0ns,,,,,536,,,,
+170530236.0ns,,,,,,0,,,
+170530236.0ns,,,,,0,,,,
+170577756.0ns,,,,,,536,,,
+170577756.0ns,,,,668208492,,,,,
+170577756.0ns,,,,,536,,,,
+170577756.0ns,,,,,,0,,,
+170577756.0ns,,,,,0,,,,
+170625596.0ns,,,,,,536,,,
+170625596.0ns,,,,668209028,,,,,
+170625596.0ns,,,,,536,,,,
+170625596.0ns,,,,,,0,,,
+170625596.0ns,,,,,0,,,,
+170673116.0ns,,,,,,536,,,
+170673116.0ns,,,,668209564,,,,,
+170673116.0ns,,,,,536,,,,
+170673116.0ns,,,,,,0,,,
+170673116.0ns,,,,,0,,,,
+170720956.0ns,,,,,,536,,,
+170720956.0ns,,,,668210100,,,,,
+170720956.0ns,,,,,536,,,,
+170720956.0ns,,,,,,0,,,
+170720956.0ns,,,,,0,,,,
+170768476.0ns,,,,,,536,,,
+170768476.0ns,,,,668210636,,,,,
+170768476.0ns,,,,,536,,,,
+170768476.0ns,,,,,,0,,,
+170768476.0ns,,,,,0,,,,
+170816316.0ns,,,,,,536,,,
+170816316.0ns,,,,668211172,,,,,
+170816316.0ns,,,,,536,,,,
+170816316.0ns,,,,,,0,,,
+170816316.0ns,,,,,0,,,,
+170863836.0ns,,,,,,536,,,
+170863836.0ns,,,,668211708,,,,,
+170863836.0ns,,,,,536,,,,
+170863836.0ns,,,,,,0,,,
+170863836.0ns,,,,,0,,,,
+170911676.0ns,,,,,,536,,,
+170911676.0ns,,,,668212244,,,,,
+170911676.0ns,,,,,536,,,,
+170911676.0ns,,,,,,0,,,
+170911676.0ns,,,,,0,,,,
+170959196.0ns,,,,,,536,,,
+170959196.0ns,,,,668212780,,,,,
+170959196.0ns,,,,,536,,,,
+170959196.0ns,,,,,,0,,,
+170959196.0ns,,,,,0,,,,
+171007036.0ns,,,,,,536,,,
+171007036.0ns,,,,668213316,,,,,
+171007036.0ns,,,,,536,,,,
+171007036.0ns,,,,,,0,,,
+171007036.0ns,,,,,0,,,,
+171054556.0ns,,,,,,536,,,
+171054556.0ns,,,,668213852,,,,,
+171054556.0ns,,,,,536,,,,
+171054556.0ns,,,,,,0,,,
+171054556.0ns,,,,,0,,,,
+171103355.0ns,,,,,,536,,,
+171103355.0ns,,,,668214388,,,,,
+171103355.0ns,,,,,536,,,,
+171103355.0ns,,,,,,0,,,
+171103355.0ns,,,,,0,,,,
+171150875.0ns,,,,,,536,,,
+171150875.0ns,,,,668214924,,,,,
+171150875.0ns,,,,,536,,,,
+171150875.0ns,,,,,,0,,,
+171150875.0ns,,,,,0,,,,
+171198715.0ns,,,,,,536,,,
+171198715.0ns,,,,668215460,,,,,
+171198715.0ns,,,,,536,,,,
+171198715.0ns,,,,,,0,,,
+171198715.0ns,,,,,0,,,,
+171246235.0ns,,,,,,536,,,
+171246235.0ns,,,,668215996,,,,,
+171246235.0ns,,,,,536,,,,
+171246235.0ns,,,,,,0,,,
+171246235.0ns,,,,,0,,,,
+171294075.0ns,,,,,,536,,,
+171294075.0ns,,,,668216532,,,,,
+171294075.0ns,,,,,536,,,,
+171294075.0ns,,,,,,0,,,
+171294075.0ns,,,,,0,,,,
+171341595.0ns,,,,,,536,,,
+171341595.0ns,,,,668217068,,,,,
+171341595.0ns,,,,,536,,,,
+171341595.0ns,,,,,,0,,,
+171341595.0ns,,,,,0,,,,
+171389435.0ns,,,,,,536,,,
+171389435.0ns,,,,668217604,,,,,
+171389435.0ns,,,,,536,,,,
+171389435.0ns,,,,,,0,,,
+171389435.0ns,,,,,0,,,,
+171436955.0ns,,,,,,536,,,
+171436955.0ns,,,,668218140,,,,,
+171436955.0ns,,,,,536,,,,
+171436955.0ns,,,,,,0,,,
+171436955.0ns,,,,,0,,,,
+171484795.0ns,,,,,,536,,,
+171484795.0ns,,,,668218676,,,,,
+171484795.0ns,,,,,536,,,,
+171484795.0ns,,,,,,0,,,
+171484795.0ns,,,,,0,,,,
+171532315.0ns,,,,,,536,,,
+171532315.0ns,,,,668219212,,,,,
+171532315.0ns,,,,,536,,,,
+171532315.0ns,,,,,,0,,,
+171532315.0ns,,,,,0,,,,
+171580155.0ns,,,,,,536,,,
+171580155.0ns,,,,668219748,,,,,
+171580155.0ns,,,,,536,,,,
+171580155.0ns,,,,,,0,,,
+171580155.0ns,,,,,0,,,,
+171627675.0ns,,,,,,536,,,
+171627675.0ns,,,,668220284,,,,,
+171627675.0ns,,,,,536,,,,
+171627675.0ns,,,,,,0,,,
+171627675.0ns,,,,,0,,,,
+171675515.0ns,,,,,,536,,,
+171675515.0ns,,,,668220820,,,,,
+171675515.0ns,,,,,536,,,,
+171675515.0ns,,,,,,0,,,
+171675515.0ns,,,,,0,,,,
+171723035.0ns,,,,,,536,,,
+171723035.0ns,,,,668221356,,,,,
+171723035.0ns,,,,,536,,,,
+171723035.0ns,,,,,,0,,,
+171723035.0ns,,,,,0,,,,
+171770875.0ns,,,,,,536,,,
+171770875.0ns,,,,668221892,,,,,
+171770875.0ns,,,,,536,,,,
+171770875.0ns,,,,,,0,,,
+171770875.0ns,,,,,0,,,,
+171818395.0ns,,,,,,536,,,
+171818395.0ns,,,,668222428,,,,,
+171818395.0ns,,,,,536,,,,
+171818395.0ns,,,,,,0,,,
+171818395.0ns,,,,,0,,,,
+171847675.0ns,,,,,,304,,,
+171847675.0ns,,,,668222732,,,,,
+171847675.0ns,,,,,304,,,,
+171847675.0ns,,,,,,0,,,
+171847675.0ns,,,,,0,,,,
+1110619352.0ns,,,,,,,,,137
+1110619352.0ns,,,,,,,536,,
+1110619352.0ns,,1079406255,,,,,,,
+1110619352.0ns,1079406255,,,,,,,,
+1130662471.0ns,,,,,,,670,,
+1130662471.0ns,,,1079406255,,,,,,
+1130662472.0ns,,1079406791,,,,,,,
+1130662472.0ns,1079406791,,,,,,,,
+1130662472.0ns,,1079406925,,,,,,,
+1130662472.0ns,1079406925,,,,,,,,
+1150716230.0ns,,,,,,,777,,
+1150716230.0ns,,,1079406791,,,,,,
+1150716231.0ns,,1079407461,,,,,,,
+1150716231.0ns,1079407461,,,,,,,,
+1150716231.0ns,,1079407568,,,,,,,
+1150716231.0ns,1079407568,,,,,,,,
+1150730630.0ns,,,1079406925,,,,,,
+1150730631.0ns,,1079407702,,,,,,,
+1150730631.0ns,1079407702,,,,,,,,
+1170769989.0ns,,,,,,,1132,,
+1170769989.0ns,,,1079407461,,,,,,
+1170769990.0ns,,1079408238,,,,,,,
+1170769990.0ns,1079408238,,,,,,,,
+1170769990.0ns,,1079408593,,,,,,,
+1170769990.0ns,1079408593,,,,,,,,
+1170782228.0ns,,,1079407568,,,,,,
+1170782229.0ns,,1079408700,,,,,,,
+1170782229.0ns,1079408700,,,,,,,,
+1170797908.0ns,,,1079407702,,,,,,
+1170797909.0ns,,1079408834,,,,,,,
+1170797909.0ns,1079408834,,,,,,,,
+1190823748.0ns,,,,,,,1375,,
+1190823748.0ns,,,1079408238,,,,,,
+1190823749.0ns,,1079409370,,,,,,,
+1190823749.0ns,1079409370,,,,,,,,
+1190823749.0ns,,1079409613,,,,,,,
+1190823749.0ns,1079409613,,,,,,,,
+1190855828.0ns,,,,,,,1575,,
+1190855828.0ns,,,1079408593,,,,,,
+1190855829.0ns,,1079410149,,,,,,,
+1190855829.0ns,1079410149,,,,,,,,
+1190855829.0ns,,1079410168,,,,,,,
+1190855829.0ns,1079410168,,,,,,,,
+1190869347.0ns,,,1079408700,,,,,,
+1190869348.0ns,,1079410275,,,,,,,
+1190869348.0ns,1079410275,,,,,,,,
+1190885027.0ns,,,1079408834,,,,,,
+1190885028.0ns,,1079410409,,,,,,,
+1190885028.0ns,1079410409,,,,,,,,
+1210877507.0ns,,,,,,,1750,,
+1210877507.0ns,,,1079409370,,,,,,
+1210877508.0ns,,1079410945,,,,,,,
+1210877508.0ns,1079410945,,,,,,,,
+1210877508.0ns,,1079411120,,,,,,,
+1210877508.0ns,1079411120,,,,,,,,
+1210900626.0ns,,,,,,,1907,,
+1210900626.0ns,,,1079409613,,,,,,
+1210900627.0ns,,1079411520,,,,,,,
+1210900627.0ns,1079411520,,,,,,,,
+1210948466.0ns,,,,,,,2051,,
+1210948466.0ns,,,1079410149,,,,,,
+1210948467.0ns,,1079412056,,,,,,,
+1210948467.0ns,1079412056,,,,,,,,
+1210948467.0ns,,1079412200,,,,,,,
+1210948467.0ns,1079412200,,,,,,,,
+1210954626.0ns,,,1079410168,,,,,,
+1210954627.0ns,,1079412219,,,,,,,
+1210954627.0ns,1079412219,,,,,,,,
+1210968145.0ns,,,1079410275,,,,,,
+1210968146.0ns,,1079412326,,,,,,,
+1210968146.0ns,1079412326,,,,,,,,
+1210983825.0ns,,,1079410409,,,,,,
+1210983826.0ns,,1079412460,,,,,,,
+1210983826.0ns,1079412460,,,,,,,,
+1230931266.0ns,,,,,,,2185,,
+1230931266.0ns,,,1079410945,,,,,,
+1230931267.0ns,,1079412996,,,,,,,
+1230931267.0ns,1079412996,,,,,,,,
+1230931267.0ns,,1079413130,,,,,,,
+1230931267.0ns,1079413130,,,,,,,,
+1230948945.0ns,,,,,,,2311,,
+1230948945.0ns,,,1079411120,,,,,,
+1230948946.0ns,,1079413431,,,,,,,
+1230948946.0ns,1079413431,,,,,,,,
+1230985904.0ns,,,1079411520,,,,,,
+1230985905.0ns,,1079413831,,,,,,,
+1230985905.0ns,1079413831,,,,,,,,
+1231033744.0ns,,,,,,,2430,,
+1231033744.0ns,,,1079412056,,,,,,
+1231033745.0ns,,1079414367,,,,,,,
+1231033745.0ns,1079414367,,,,,,,,
+1231033745.0ns,,1079414486,,,,,,,
+1231033745.0ns,1079414486,,,,,,,,
+1231049903.0ns,,,,,,,2543,,
+1231049903.0ns,,,1079412200,,,,,,
+1231049904.0ns,,1079414743,,,,,,,
+1231049904.0ns,1079414743,,,,,,,,
+1231056383.0ns,,,1079412219,,,,,,
+1231056384.0ns,,1079414762,,,,,,,
+1231056384.0ns,1079414762,,,,,,,,
+1231069902.0ns,,,1079412326,,,,,,
+1231069903.0ns,,1079414869,,,,,,,
+1231069903.0ns,1079414869,,,,,,,,
+1231085582.0ns,,,1079412460,,,,,,
+1231085583.0ns,,1079415003,,,,,,,
+1231085583.0ns,1079415003,,,,,,,,
+1250985025.0ns,,,,,,,2651,,
+1250985025.0ns,,,1079412996,,,,,,
+1250985026.0ns,,1079415539,,,,,,,
+1250985026.0ns,1079415539,,,,,,,,
+1250985026.0ns,,1079415647,,,,,,,
+1250985026.0ns,1079415647,,,,,,,,
+1250999425.0ns,,,1079413130,,,,,,
+1250999426.0ns,,1079415781,,,,,,,
+1250999426.0ns,1079415781,,,,,,,,
+1251028464.0ns,,,,,,,2755,,
+1251028464.0ns,,,1079413431,,,,,,
+1251028465.0ns,,1079416186,,,,,,,
+1251028465.0ns,1079416186,,,,,,,,
+1251065423.0ns,,,,,,,2855,,
+1251065423.0ns,,,1079413831,,,,,,
+1251065424.0ns,,1079416686,,,,,,,
+1251065424.0ns,1079416686,,,,,,,,
+1251113263.0ns,,,,,,,2951,,
+1251113263.0ns,,,1079414367,,,,,,
+1251113264.0ns,,1079417222,,,,,,,
+1251113264.0ns,1079417222,,,,,,,,
+1251113264.0ns,,1079417318,,,,,,,
+1251113264.0ns,1079417318,,,,,,,,
+1251127422.0ns,,,1079414486,,,,,,
+1251127423.0ns,,1079417437,,,,,,,
+1251127423.0ns,1079417437,,,,,,,,
+1251152942.0ns,,,1079414743,,,,,,
+1251152943.0ns,,1079417694,,,,,,,
+1251152943.0ns,1079417694,,,,,,,,
+1251159422.0ns,,,1079414762,,,,,,
+1251159423.0ns,,1079417713,,,,,,,
+1251159423.0ns,1079417713,,,,,,,,
+1251172941.0ns,,,,,,,3044,,
+1251172941.0ns,,,1079414869,,,,,,
+1251172942.0ns,,1079417913,,,,,,,
+1251172942.0ns,1079417913,,,,,,,,
+1251188621.0ns,,,1079415003,,,,,,
+1251188622.0ns,,1079418047,,,,,,,
+1251188622.0ns,1079418047,,,,,,,,
+1271038784.0ns,,,,,,,3134,,
+1271038784.0ns,,,1079415539,,,,,,
+1271038785.0ns,,1079418583,,,,,,,
+1271038785.0ns,1079418583,,,,,,,,
+1271038785.0ns,,1079418673,,,,,,,
+1271038785.0ns,1079418673,,,,,,,,
+1271051104.0ns,,,1079415647,,,,,,
+1271051105.0ns,,1079418781,,,,,,,
+1271051105.0ns,1079418781,,,,,,,,
+1271066784.0ns,,,1079415781,,,,,,
+1271066785.0ns,,1079418915,,,,,,,
+1271066785.0ns,1079418915,,,,,,,,
+1271104144.0ns,,,,,,,3222,,
+1271104144.0ns,,,1079416186,,,,,,
+1271104145.0ns,,1079419408,,,,,,,
+1271104145.0ns,1079419408,,,,,,,,
+1271149104.0ns,,,,,,,3307,,
+1271149104.0ns,,,1079416686,,,,,,
+1271149105.0ns,,1079419944,,,,,,,
+1271149105.0ns,1079419944,,,,,,,,
+1271149105.0ns,,1079419993,,,,,,,
+1271149105.0ns,1079419993,,,,,,,,
+1271196944.0ns,,,,,,,3390,,
+1271196944.0ns,,,1079417222,,,,,,
+1271196945.0ns,,1079420529,,,,,,,
+1271196945.0ns,1079420529,,,,,,,,
+1271196945.0ns,,1079420612,,,,,,,
+1271196945.0ns,1079420612,,,,,,,,
+1271209264.0ns,,,1079417318,,,,,,
+1271209265.0ns,,1079420708,,,,,,,
+1271209265.0ns,1079420708,,,,,,,,
+1271223743.0ns,,,1079417437,,,,,,
+1271223744.0ns,,1079420827,,,,,,,
+1271223744.0ns,1079420827,,,,,,,,
+1271249263.0ns,,,,,,,3471,,
+1271249263.0ns,,,1079417694,,,,,,
+1271249264.0ns,,1079421165,,,,,,,
+1271249264.0ns,1079421165,,,,,,,,
+1271255743.0ns,,,1079417713,,,,,,
+1271255744.0ns,,1079421184,,,,,,,
+1271255744.0ns,1079421184,,,,,,,,
+1271276702.0ns,,,1079417913,,,,,,
+1271276703.0ns,,1079421384,,,,,,,
+1271276703.0ns,1079421384,,,,,,,,
+1271292382.0ns,,,,,,,3550,,
+1271292382.0ns,,,1079418047,,,,,,
+1271292383.0ns,,1079421597,,,,,,,
+1271292383.0ns,1079421597,,,,,,,,
+1291092543.0ns,,,,,,,3627,,
